;vm_id;vm_type;task;vm_start;input_data;task_start;task_end;output_data;vm_end;volume;allocation_cost
375541;VM 118;0;Off 562;93.33333333333334;;93.33333333333334;93.33333333333334;8.000000661922968e-08;94.33333341333335;;3.00000024000002
376207;VM 117;0;Off 563;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
376873;VM 116;0;Off 564;93.0;;93.0;93.0;8.000000661922968e-08;94.00000008;;3.00000024000002
377539;VM 115;0;Off 565;92.66666666666666;;92.66666666666666;92.66666666666666;8.000000661922968e-08;93.66666674666666;;3.00000024000002
378205;VM 114;0;Off 566;92.33333333333334;;92.33333333333334;92.33333333333334;9.999999406318238e-08;93.33333343333334;;3.000000299999982
378871;VM 113;0;Off 567;92.66666666666666;;92.66666666666666;92.66666666666666;8.000000661922968e-08;93.66666674666666;;3.00000024000002
379537;VM 112;0;Off 568;93.66666666666666;;93.66666666666666;93.66666666666666;8.000000661922968e-08;94.66666674666666;;3.00000024000002
380202;VM 110;0;Off 569;93.66666666666666;;93.66666666666666;93.66666666666666;6.000000496442226e-08;94.66666672666666;;3.000000180000015
380868;VM 11;0;Off 570;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
381534;VM 109;0;Off 571;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
382200;VM 108;0;Off 572;93.33333333333334;;93.33333333333334;93.33333333333334;8.000000661922968e-08;94.33333341333335;;3.00000024000002
382866;VM 107;0;Off 573;93.33333333333334;;93.33333333333334;93.33333333333334;6.000000496442226e-08;94.33333339333335;;3.000000180000015
383532;VM 106;0;Off 574;93.0;;93.0;93.0;8.000000661922968e-08;94.00000008;;3.00000024000002
384197;VM 104;0;Off 575;93.33333333333334;;93.33333333333334;93.33333333333334;6.000000496442226e-08;94.33333339333335;;3.000000180000015
384863;VM 103;0;Off 576;93.0;;93.0;93.0;8.000000661922968e-08;94.00000008;;3.00000024000002
385529;VM 102;0;Off 577;94.0;;94.0;94.0;8.000000661922968e-08;95.00000008;;3.00000024000002
386195;VM 101;0;Off 578;92.66666666666666;;92.66666666666666;92.66666666666666;6.000000496442226e-08;93.66666672666666;;3.000000180000015
386861;VM 100;0;Off 579;93.66666666666666;;93.66666666666666;93.66666666666666;9.999999406318238e-08;94.66666676666665;;3.000000299999982
387527;VM 10;0;Off 580;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
392190;VM 99;0;Off 586;93.66666666666666;;93.66666666666666;93.66666666666666;8.000000661922968e-08;94.66666674666666;;3.00000024000002
392856;VM 98;0;Off 587;93.66666666666666;;93.66666666666666;93.66666666666666;9.999999406318238e-08;94.66666676666665;;3.000000299999982
393522;VM 97;0;Off 588;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
394188;VM 96;0;Off 589;93.0;;93.0;93.0;9.999999406318238e-08;94.0000001;;3.000000299999982
394854;VM 95;0;Off 590;92.66666666666666;;92.66666666666666;92.66666666666666;9.999999406318238e-08;93.66666676666665;;3.000000299999982
395520;VM 94;0;Off 591;93.66666666666666;;93.66666666666666;93.66666666666666;9.999999406318238e-08;94.66666676666665;;3.000000299999982
396186;VM 93;0;Off 592;93.0;;93.0;93.0;8.000000661922968e-08;94.00000008;;3.00000024000002
396852;VM 92;0;Off 593;93.0;;93.0;93.0;6.000000496442226e-08;94.00000006;;3.000000180000015
397518;VM 91;0;Off 594;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
398184;VM 90;0;Off 595;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
398850;VM 9;0;Off 596;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
399516;VM 89;0;Off 597;93.66666666666666;;93.66666666666666;93.66666666666666;9.999999406318238e-08;94.66666676666665;;3.000000299999982
400182;VM 88;0;Off 598;93.0;;93.0;93.0;9.999999406318238e-08;94.0000001;;3.000000299999982
400848;VM 87;0;Off 599;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
401514;VM 86;0;Off 600;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
402180;VM 85;0;Off 601;93.0;;93.0;93.0;8.000000661922968e-08;94.00000008;;3.00000024000002
402846;VM 84;0;Off 602;93.33333333333334;;93.33333333333334;93.33333333333334;8.000000661922968e-08;94.33333341333335;;3.00000024000002
403512;VM 83;0;Off 603;93.0;;93.0;93.0;8.000000661922968e-08;94.00000008;;3.00000024000002
404178;VM 82;0;Off 604;92.0;;92.0;92.0;9.999999406318238e-08;93.0000001;;3.000000299999982
404844;VM 81;0;Off 605;92.66666666666666;;92.66666666666666;92.66666666666666;9.999999406318238e-08;93.66666676666665;;3.000000299999982
405509;VM 8;0;Off 606;92.66666666666666;;92.66666666666666;92.66666666666666;9.999999406318238e-08;93.66666676666665;;3.000000299999982
406175;VM 79;0;Off 607;93.66666666666666;;93.66666666666666;93.66666666666666;8.000000661922968e-08;94.66666674666666;;3.00000024000002
406841;VM 78;0;Off 608;93.66666666666666;;93.66666666666666;93.66666666666666;9.999999406318238e-08;94.66666676666665;;3.000000299999982
407507;VM 77;0;Off 609;93.33333333333334;;93.33333333333334;93.33333333333334;8.000000661922968e-08;94.33333341333335;;3.00000024000002
408173;VM 76;0;Off 610;93.66666666666666;;93.66666666666666;93.66666666666666;8.000000661922968e-08;94.66666674666666;;3.00000024000002
408839;VM 75;0;Off 611;93.66666666666666;;93.66666666666666;93.66666666666666;8.000000661922968e-08;94.66666674666666;;3.00000024000002
409505;VM 74;0;Off 612;93.66666666666666;;93.66666666666666;93.66666666666666;8.000000661922968e-08;94.66666674666666;;3.00000024000002
410170;VM 72;0;Off 613;93.33333333333334;;93.33333333333334;93.33333333333334;8.000000661922968e-08;94.33333341333335;;3.00000024000002
410836;VM 71;0;Off 614;93.66666666666666;;93.66666666666666;93.66666666666666;6.000000496442226e-08;94.66666672666666;;3.000000180000015
411502;VM 70;0;Off 615;93.0;;93.0;93.0;9.999999406318238e-08;94.0000001;;3.000000299999982
412168;VM 7;0;Off 616;93.0;;93.0;93.0;8.000000661922968e-08;94.00000008;;3.00000024000002
412834;VM 69;0;Off 617;93.0;;93.0;93.0;9.999999406318238e-08;94.0000001;;3.000000299999982
413500;VM 68;0;Off 618;93.66666666666666;;93.66666666666666;93.66666666666666;8.000000661922968e-08;94.66666674666666;;3.00000024000002
414166;VM 672;0;Off 619;94.33333333333334;;94.33333333333334;94.33333333333334;8.000000661922968e-08;95.33333341333335;;3.00000024000002
414832;VM 671;0;Off 620;94.66666666666666;;94.66666666666666;94.66666666666666;8.000000661922968e-08;95.66666674666666;;3.00000024000002
415498;VM 670;0;Off 621;93.66666666666666;;93.66666666666666;93.66666666666666;8.000000661922968e-08;94.66666674666666;;3.00000024000002
416164;VM 67;0;Off 622;93.33333333333334;;93.33333333333334;93.33333333333334;8.000000661922968e-08;94.33333341333335;;3.00000024000002
416830;VM 669;0;Off 623;93.0;;93.0;93.0;9.999999406318238e-08;94.0000001;;3.000000299999982
417496;VM 668;0;Off 624;93.0;;93.0;93.0;9.999999406318238e-08;94.0000001;;3.000000299999982
418162;VM 667;0;Off 625;93.66666666666666;;93.66666666666666;93.66666666666666;6.000000496442226e-08;94.66666672666666;;3.000000180000015
418828;VM 666;0;Off 626;93.33333333333334;;93.33333333333334;93.33333333333334;8.000000661922968e-08;94.33333341333335;;3.00000024000002
419494;VM 665;0;Off 627;94.0;;94.0;94.0;6.000000496442226e-08;95.00000006;;3.000000180000015
420160;VM 664;0;Off 628;93.66666666666666;;93.66666666666666;93.66666666666666;8.000000661922968e-08;94.66666674666666;;3.00000024000002
420826;VM 663;0;Off 629;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
421492;VM 662;0;Off 630;94.0;;94.0;94.0;8.000000661922968e-08;95.00000008;;3.00000024000002
422158;VM 661;0;Off 631;93.0;;93.0;93.0;8.000000661922968e-08;94.00000008;;3.00000024000002
422824;VM 660;0;Off 632;94.33333333333334;;94.33333333333334;94.33333333333334;9.999999406318238e-08;95.33333343333334;;3.000000299999982
423490;VM 66;0;Off 633;94.0;;94.0;94.0;9.999999406318238e-08;95.0000001;;3.000000299999982
424156;VM 659;0;Off 634;93.0;;93.0;93.0;6.000000496442226e-08;94.00000006;;3.000000180000015
424822;VM 658;0;Off 635;93.0;;93.0;93.0;8.000000661922968e-08;94.00000008;;3.00000024000002
425488;VM 657;0;Off 636;93.33333333333334;;93.33333333333334;93.33333333333334;8.000000661922968e-08;94.33333341333335;;3.00000024000002
426154;VM 656;0;Off 637;93.33333333333334;;93.33333333333334;93.33333333333334;8.000000661922968e-08;94.33333341333335;;3.00000024000002
426820;VM 655;0;Off 638;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
427486;VM 654;0;Off 639;94.0;;94.0;94.0;8.000000661922968e-08;95.00000008;;3.00000024000002
428152;VM 653;0;Off 640;94.33333333333334;;94.33333333333334;94.33333333333334;8.000000661922968e-08;95.33333341333335;;3.00000024000002
428818;VM 652;0;Off 641;94.66666666666666;;94.66666666666666;94.66666666666666;1.199999957179898e-07;95.66666678666665;;3.000000359999987
429484;VM 651;0;Off 642;93.66666666666666;;93.66666666666666;93.66666666666666;8.000000661922968e-08;94.66666674666666;;3.00000024000002
430150;VM 650;0;Off 643;94.33333333333334;;94.33333333333334;94.33333333333334;6.000000496442226e-08;95.33333339333335;;3.000000180000015
430816;VM 649;0;Off 644;93.66666666666666;;93.66666666666666;93.66666666666666;8.000000661922968e-08;94.66666674666666;;3.00000024000002
431482;VM 648;0;Off 645;94.33333333333334;;94.33333333333334;94.33333333333334;9.999999406318238e-08;95.33333343333334;;3.000000299999982
432148;VM 647;0;Off 646;94.0;;94.0;94.0;8.000000661922968e-08;95.00000008;;3.00000024000002
432814;VM 646;0;Off 647;94.66666666666666;;94.66666666666666;94.66666666666666;9.999999406318238e-08;95.66666676666665;;3.000000299999982
433480;VM 645;0;Off 648;94.0;;94.0;94.0;8.000000661922968e-08;95.00000008;;3.00000024000002
434146;VM 644;0;Off 649;93.33333333333334;;93.33333333333334;93.33333333333334;9.999999406318238e-08;94.33333343333334;;3.000000299999982
434812;VM 643;0;Off 650;93.33333333333334;;93.33333333333334;93.33333333333334;8.000000661922968e-08;94.33333341333335;;3.00000024000002
435478;VM 642;0;Off 651;93.33333333333334;;93.33333333333334;93.33333333333334;8.000000661922968e-08;94.33333341333335;;3.00000024000002
436144;VM 641;0;Off 652;94.33333333333334;;94.33333333333334;94.33333333333334;6.000000496442226e-08;95.33333339333335;;3.000000180000015
436810;VM 640;0;Off 653;93.66666666666666;;93.66666666666666;93.66666666666666;9.999999406318238e-08;94.66666676666665;;3.000000299999982
437476;VM 64;0;Off 654;92.66666666666666;;92.66666666666666;92.66666666666666;8.000000661922968e-08;93.66666674666666;;3.00000024000002
438142;VM 639;0;Off 655;93.0;;93.0;93.0;6.000000496442226e-08;94.00000006;;3.000000180000015
438808;VM 638;0;Off 656;94.0;;94.0;94.0;8.000000661922968e-08;95.00000008;;3.00000024000002
439474;VM 637;0;Off 657;93.0;;93.0;93.0;9.999999406318238e-08;94.0000001;;3.000000299999982
440140;VM 636;0;Off 658;94.33333333333334;;94.33333333333334;94.33333333333334;8.000000661922968e-08;95.33333341333335;;3.00000024000002
440806;VM 635;0;Off 659;94.33333333333334;;94.33333333333334;94.33333333333334;9.999999406318238e-08;95.33333343333334;;3.000000299999982
441472;VM 634;0;Off 660;93.66666666666666;;93.66666666666666;93.66666666666666;6.000000496442226e-08;94.66666672666666;;3.000000180000015
442138;VM 633;0;Off 663;94.0;;94.0;94.0;8.000000661922968e-08;95.00000008;;3.00000024000002
442804;VM 632;0;Off 664;94.33333333333334;;94.33333333333334;94.33333333333334;9.999999406318238e-08;95.33333343333334;;3.000000299999982
443470;VM 631;0;Off 665;95.0;;95.0;95.0;9.999999406318238e-08;96.0000001;;3.000000299999982
444136;VM 630;0;Off 666;93.66666666666666;;93.66666666666666;93.66666666666666;8.000000661922968e-08;94.66666674666666;;3.00000024000002
444802;VM 63;0;Off 667;93.33333333333334;;93.33333333333334;93.33333333333334;1.199999957179898e-07;94.33333345333334;;3.000000359999987
0;VM 576;0;830/ID00829;272.99999996;4e-08;273.0;700.3333333333333;;700.3333333333333;1282.0;1282.99999964
0;VM 576;0;831/ID00830;700.99999832;1.68e-06;701.0;737.0;;737.0;108.0;110.00000000000031
341;VM 852;0;832/ID00831;699.99999832;1.68e-06;701.0;737.3333333333334;;737.3333333333334;109.0;112.00000503999999
511;VM 851;0;833/ID00832;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
681;VM 850;0;834/ID00833;699.99999832;1.68e-06;701.0;737.6666666666666;;737.6666666666667;110.0;113.00000503999999
851;VM 849;0;835/ID00834;699.99999832;1.68e-06;701.0;736.0;;736.0;105.0;108.00000503999999
1021;VM 848;0;836/ID00835;699.99999832;1.68e-06;701.0;736.0;;736.0;105.0;108.00000503999999
1191;VM 847;0;837/ID00836;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
1361;VM 846;0;838/ID00837;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
1531;VM 845;0;839/ID00838;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
1701;VM 844;0;840/ID00839;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
1871;VM 843;0;841/ID00840;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
2041;VM 842;0;842/ID00841;699.99999832;1.68e-06;701.0;737.3333333333334;;737.3333333333334;109.0;112.00000503999999
2211;VM 841;0;843/ID00842;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
2381;VM 840;0;844/ID00843;699.99999832;1.68e-06;701.0;737.3333333333334;;737.3333333333334;109.0;112.00000503999999
2551;VM 839;0;845/ID00844;699.99999832;1.68e-06;701.0;737.6666666666666;;737.6666666666667;110.0;113.00000503999999
2721;VM 838;0;846/ID00845;699.99999832;1.68e-06;701.0;737.6666666666666;;737.6666666666667;110.0;113.00000503999999
2891;VM 837;0;847/ID00846;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
3061;VM 836;0;848/ID00847;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
3231;VM 835;0;849/ID00848;699.99999832;1.68e-06;701.0;737.6666666666666;;737.6666666666667;110.0;113.00000503999999
3401;VM 834;0;850/ID00849;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
3571;VM 833;0;851/ID00850;699.99999832;1.68e-06;701.0;735.6666666666666;;735.6666666666667;104.0;107.00000503999999
3741;VM 832;0;852/ID00851;699.99999832;1.68e-06;701.0;737.3333333333334;;737.3333333333334;109.0;112.00000503999999
3911;VM 831;0;853/ID00852;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
4081;VM 830;0;854/ID00853;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
4251;VM 829;0;855/ID00854;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
4421;VM 828;0;856/ID00855;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
4591;VM 827;0;857/ID00856;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
4761;VM 826;0;858/ID00857;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
4931;VM 825;0;859/ID00858;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
5101;VM 824;0;860/ID00859;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
5271;VM 823;0;861/ID00860;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
5441;VM 822;0;862/ID00861;699.99999832;1.68e-06;701.0;737.6666666666666;;737.6666666666667;110.0;113.00000503999999
5611;VM 821;0;863/ID00862;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
5781;VM 820;0;864/ID00863;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
5951;VM 819;0;865/ID00864;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
6121;VM 818;0;866/ID00865;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
6291;VM 817;0;867/ID00866;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
6461;VM 816;0;868/ID00867;699.99999832;1.68e-06;701.0;737.3333333333334;;737.3333333333334;109.0;112.00000503999999
6631;VM 815;0;869/ID00868;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
6801;VM 814;0;870/ID00869;699.99999832;1.68e-06;701.0;735.6666666666666;;735.6666666666667;104.0;107.00000503999999
6971;VM 813;0;871/ID00870;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
7141;VM 812;0;872/ID00871;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
7311;VM 811;0;873/ID00872;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
7481;VM 810;0;874/ID00873;699.99999832;1.68e-06;701.0;737.3333333333334;;737.3333333333334;109.0;112.00000503999999
7651;VM 809;0;875/ID00874;699.99999832;1.68e-06;701.0;737.3333333333334;;737.3333333333334;109.0;112.00000503999999
7821;VM 808;0;876/ID00875;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
7991;VM 807;0;877/ID00876;699.99999832;1.68e-06;701.0;737.6666666666666;;737.6666666666667;110.0;113.00000503999999
8161;VM 806;0;878/ID00877;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
8331;VM 805;0;879/ID00878;699.99999832;1.68e-06;701.0;738.0;;738.0;111.0;114.00000503999999
8501;VM 804;0;880/ID00879;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
8671;VM 803;0;881/ID00880;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
8841;VM 802;0;882/ID00881;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
9011;VM 801;0;883/ID00882;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
9181;VM 800;0;884/ID00883;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
9351;VM 799;0;885/ID00884;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
9521;VM 798;0;886/ID00885;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
9691;VM 797;0;887/ID00886;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
9861;VM 796;0;888/ID00887;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
10031;VM 795;0;889/ID00888;699.99999832;1.68e-06;701.0;737.6666666666666;;737.6666666666667;110.0;113.00000503999999
10201;VM 794;0;890/ID00889;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
10371;VM 793;0;891/ID00890;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
10541;VM 792;0;892/ID00891;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
10711;VM 791;0;893/ID00892;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
10881;VM 790;0;894/ID00893;699.99999832;1.68e-06;701.0;737.3333333333334;;737.3333333333334;109.0;112.00000503999999
11051;VM 789;0;895/ID00894;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
11221;VM 788;0;896/ID00895;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
11391;VM 787;0;897/ID00896;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
11561;VM 786;0;898/ID00897;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
11731;VM 785;0;899/ID00898;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
11901;VM 784;0;900/ID00899;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
12071;VM 783;0;901/ID00900;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
12241;VM 782;0;902/ID00901;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
12411;VM 781;0;903/ID00902;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
12581;VM 780;0;904/ID00903;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
12751;VM 779;0;905/ID00904;699.99999832;1.68e-06;701.0;736.0;;736.0;105.0;108.00000503999999
12921;VM 778;0;906/ID00905;699.99999832;1.68e-06;701.0;737.3333333333334;;737.3333333333334;109.0;112.00000503999999
13091;VM 777;0;907/ID00906;699.99999832;1.68e-06;701.0;736.0;;736.0;105.0;108.00000503999999
13261;VM 776;0;908/ID00907;699.99999832;1.68e-06;701.0;737.3333333333334;;737.3333333333334;109.0;112.00000503999999
13431;VM 775;0;909/ID00908;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
13601;VM 774;0;910/ID00909;699.99999832;1.68e-06;701.0;737.3333333333334;;737.3333333333334;109.0;112.00000503999999
13771;VM 773;0;911/ID00910;699.99999832;1.68e-06;701.0;734.6666666666666;;734.6666666666667;101.0;104.00000503999999
13941;VM 772;0;912/ID00911;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
14111;VM 771;0;913/ID00912;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
14281;VM 770;0;914/ID00913;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
14451;VM 769;0;915/ID00914;699.99999832;1.68e-06;701.0;735.0;;735.0;102.0;105.00000503999999
14621;VM 768;0;916/ID00915;699.99999832;1.68e-06;701.0;736.0;;736.0;105.0;108.00000503999999
14791;VM 767;0;917/ID00916;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
14961;VM 766;0;918/ID00917;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
15131;VM 765;0;919/ID00918;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
15301;VM 764;0;920/ID00919;699.99999832;1.68e-06;701.0;737.6666666666666;;737.6666666666667;110.0;113.00000503999999
15471;VM 763;0;921/ID00920;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
15641;VM 762;0;922/ID00921;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
15811;VM 761;0;923/ID00922;699.99999832;1.68e-06;701.0;735.6666666666666;;735.6666666666667;104.0;107.00000503999999
15981;VM 760;0;924/ID00923;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
16151;VM 759;0;925/ID00924;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
16321;VM 758;0;926/ID00925;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
16491;VM 757;0;927/ID00926;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
16661;VM 756;0;928/ID00927;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
16831;VM 755;0;929/ID00928;699.99999832;1.68e-06;701.0;735.6666666666666;;735.6666666666667;104.0;107.00000503999999
17001;VM 754;0;930/ID00929;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
17171;VM 753;0;931/ID00930;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
17341;VM 752;0;932/ID00931;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
17511;VM 751;0;933/ID00932;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
17681;VM 750;0;934/ID00933;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
17851;VM 749;0;935/ID00934;699.99999832;1.68e-06;701.0;736.0;;736.0;105.0;108.00000503999999
18021;VM 748;0;936/ID00935;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
18191;VM 747;0;937/ID00936;699.99999832;1.68e-06;701.0;736.0;;736.0;105.0;108.00000503999999
18361;VM 746;0;938/ID00937;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
18531;VM 745;0;939/ID00938;699.99999832;1.68e-06;701.0;737.3333333333334;;737.3333333333334;109.0;112.00000503999999
18701;VM 744;0;940/ID00939;699.99999832;1.68e-06;701.0;738.0;;738.0;111.0;114.00000503999999
18871;VM 743;0;941/ID00940;699.99999832;1.68e-06;701.0;737.3333333333334;;737.3333333333334;109.0;112.00000503999999
19041;VM 742;0;942/ID00941;699.99999832;1.68e-06;701.0;736.3333333333334;;736.3333333333334;106.0;109.00000503999999
19211;VM 741;0;943/ID00942;699.99999832;1.68e-06;701.0;737.3333333333334;;737.3333333333334;109.0;112.00000503999999
19381;VM 740;0;944/ID00943;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
19551;VM 739;0;945/ID00944;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
19721;VM 738;0;946/ID00945;699.99999832;1.68e-06;701.0;736.6666666666666;;736.6666666666667;107.0;110.00000503999999
19891;VM 737;0;947/ID00946;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
20061;VM 736;0;948/ID00947;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
20231;VM 735;0;949/ID00948;699.99999832;1.68e-06;701.0;737.3333333333334;;737.3333333333334;109.0;112.00000503999999
20401;VM 734;0;950/ID00949;699.99999832;1.68e-06;701.0;737.6666666666666;;737.6666666666667;110.0;113.00000503999999
20571;VM 733;0;951/ID00950;699.99999832;1.68e-06;701.0;737.6666666666666;;737.6666666666667;110.0;113.00000503999999
20741;VM 732;0;952/ID00951;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
20911;VM 731;0;953/ID00952;699.99999832;1.68e-06;701.0;735.6666666666666;;735.6666666666667;104.0;107.00000503999999
21081;VM 730;0;954/ID00953;699.99999832;1.68e-06;701.0;737.0;;737.0;108.0;111.00000503999999
